skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

"Selenium","Intermediate","How do you handle test data using DataProviders in TestNG?","Framework","Data","DataProviders","@DataProvider supplies test data to @Test methods. Returns Object[][] array. Can be used for parameterized testing. Example: @DataProvider(name='testData') public Object[][] getData() { return new Object[][] {{'user1','pass1'}, {'user2','pass2'}}; }","https://testng.org/doc/documentation-main.html#parameters-dataproviders","https://youtube.com/results?search_query=selenium+testng+dataprovider","https://youtube.com/results?search_query=selenium+testng+dataprovider+hindi","https://youtube.com/results?search_query=selenium+testng+dataprovider+kannada","https://youtube.com/results?search_query=selenium+testng+dataprovider+tamil","https://youtube.com/results?search_query=selenium+testng+dataprovider+telugu"
"Selenium","Intermediate","What are different strategies for cross-browser testing?","Testing","Strategies","Cross-browser","Strategies: Use TestNG parameters for different browsers, Selenium Grid for parallel execution, BrowserStack/SauceLabs for cloud testing, Validate CSS/JavaScript compatibility, Test responsive design, Use WebDriverManager for driver management.","https://www.selenium.dev/documentation/grid/","https://youtube.com/results?search_query=selenium+cross+browser+testing","https://youtube.com/results?search_query=selenium+cross+browser+testing+hindi","https://youtube.com/results?search_query=selenium+cross+browser+testing+kannada","https://youtube.com/results?search_query=selenium+cross+browser+testing+tamil","https://youtube.com/results?search_query=selenium+cross+browser+testing+telugu"
"Selenium","Intermediate","How do you configure Selenium Grid for parallel execution?","Grid","Configuration","Parallel","Setup: Start Hub: java -jar selenium-server-standalone.jar -role hub; Start Nodes: java -jar selenium-server-standalone.jar -role node -hub http://hub:4444; In tests, use RemoteWebDriver with Hub URL. Configure TestNG for parallel execution.","https://www.selenium.dev/documentation/grid/setting_up_your_own_grid/","https://youtube.com/results?search_query=selenium+grid+parallel+execution","https://youtube.com/results?search_query=selenium+grid+parallel+execution+hindi","https://youtube.com/results?search_query=selenium+grid+parallel+execution+kannada","https://youtube.com/results?search_query=selenium+grid+parallel+execution+tamil","https://youtube.com/results?search_query=selenium+grid+parallel+execution+telugu"
"Selenium","Intermediate","What is the difference between performance testing and load testing?","Testing","Performance","Concepts","Performance Testing: Measures system responsiveness, speed under normal load. Load Testing: Tests system behavior under expected/user load. Stress Testing: Tests beyond normal capacity. Selenium is for functional testing, not load testing (use JMeter).","https://www.selenium.dev/documentation/test_practices/","https://youtube.com/results?search_query=selenium+performance+vs+load+testing","https://youtube.com/results?search_query=selenium+performance+vs+load+testing+hindi","https://youtube.com/results?search_query=selenium+performance+vs+load+testing+kannada","https://youtube.com/results?search_query=selenium+performance+vs+load+testing+tamil","https://youtube.com/results?search_query=selenium+performance+vs+load+testing+telugu"
"Selenium","Intermediate","How do you integrate Selenium with Appium for mobile testing?","Mobile","Appium","Integration","Appium uses WebDriver protocol. Setup similar to Selenium: Set DesiredCapabilities for device, app, platform. Use AppiumDriver instead of WebDriver. Same Page Object Model can be reused for web and mobile if responsive design.","https://appium.io/docs/en/about-appium/getting-started/","https://youtube.com/results?search_query=selenium+appium+integration","https://youtube.com/results?search_query=selenium+appium+integration+hindi","https://youtube.com/results?search_query=selenium+appium+integration+kannada","https://youtube.com/results?search_query=selenium+appium+integration+tamil","https://youtube.com/results?search_query=selenium+appium+integration+telugu"
"Selenium","Intermediate","How do you verify database data in Selenium tests?","Framework","Database","Verification","Use JDBC to connect to database in tests: Connection conn = DriverManager.getConnection(url, user, password); Execute queries: Statement stmt = conn.createStatement(); ResultSet rs = stmt.executeQuery('SELECT * FROM users'); Assert results match UI data.","https://docs.oracle.com/javase/tutorial/jdbc/basics/","https://youtube.com/results?search_query=selenium+database+verification","https://youtube.com/results?search_query=selenium+database+verification+hindi","https://youtube.com/results?search_query=selenium+database+verification+kannada","https://youtube.com/results?search_query=selenium+database+verification+tamil","https://youtube.com/results?search_query=selenium+database+verification+telugu"
"Selenium","Intermediate","How do you integrate API testing with Selenium tests?","Framework","API","Integration","Use libraries like RestAssured or HttpClient for API calls within Selenium tests. Example: Validate API response before UI test, Set up test data via API, Clean up via API after test. Hybrid approach for comprehensive testing.","https://rest-assured.io/","https://youtube.com/results?search_query=selenium+api+testing+integration","https://youtube.com/results?search_query=selenium+api+testing+integration+hindi","https://youtube.com/results?search_query=selenium+api+testing+integration+kannada","https://youtube.com/results?search_query=selenium+api+testing+integration+tamil","https://youtube.com/results?search_query=selenium+api+testing+integration+telugu"
"Selenium","Intermediate","What is Cucumber BDD and how to integrate with Selenium?","Framework","BDD","Cucumber","Cucumber executes plain text specifications as automated tests. Features: Feature files (Gherkin syntax), Step Definitions (Java methods), Runner classes. Integrate with Selenium in step definitions for UI automation.","https://cucumber.io/docs/guides/overview/","https://youtube.com/results?search_query=selenium+cucumber+bdd","https://youtube.com/results?search_query=selenium+cucumber+bdd+hindi","https://youtube.com/results?search_query=selenium+cucumber+bdd+kannada","https://youtube.com/results?search_query=selenium+cucumber+bdd+tamil","https://youtube.com/results?search_query=selenium+cucumber+bdd+telugu"
"Selenium","Intermediate","How do you implement logging in Selenium framework?","Framework","Logging","Implementation","Use Log4j or SLF4J: Configure log4j.properties/xml, Create Logger instance: private static final Logger log = LogManager.getLogger(TestClass.class); Log messages: log.info('Test started'), log.error('Test failed', e). Capture screenshots on failure.","https://logging.apache.org/log4j/2.x/","https://youtube.com/results?search_query=selenium+logging+implementation","https://youtube.com/results?search_query=selenium+logging+implementation+hindi","https://youtube.com/results?search_query=selenium+logging+implementation+kannada","https://youtube.com/results?search_query=selenium+logging+implementation+tamil","https://youtube.com/results?search_query=selenium+logging+implementation+telugu"
"Selenium","Intermediate","How do you set up Continuous Integration with Selenium?","CI/CD","Integration","Jenkins","Steps: Create Maven/Gradle project, Write tests, Add testng.xml, Configure Jenkins job: Source Code Management (Git), Build triggers, Post-build actions (publish reports), Add email notifications, Schedule runs, Parallel execution.","https://www.jenkins.io/doc/","https://youtube.com/results?search_query=selenium+jenkins+ci","https://youtube.com/results?search_query=selenium+jenkins+ci+hindi","https://youtube.com/results?search_query=selenium+jenkins+ci+kannada","https://youtube.com/results?search_query=selenium+jenkins+ci+tamil","https://youtube.com/results?search_query=selenium+jenkins+ci+telugu"
