skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

Topic,Difficulty,Question,Keywords,Answer Type,Short Answer,Category,Docs URL,YouTube English,YouTube Hindi,YouTube Kannada,YouTube Tamil,YouTube Telugu
MongoDB,Advanced,What is the difference between embedded documents and references in MongoDB data modeling?,Data modeling,Embedded documents,References,Relationships,A,"Embedded: documents within documents (denormalization); References: separate documents linked by IDs (normalization)",Data Modeling,https://www.mongodb.com/docs/manual/core/data-modeling-introduction/,https://youtube.com/results?search_query=mongodb+embedded+vs+references,https://youtube.com/results?search_query=mongodb+embedded+vs+references+hindi,https://youtube.com/results?search_query=mongodb+embedded+vs+references+kannada,https://youtube.com/results?search_query=mongodb+embedded+vs+references+tamil,https://youtube.com/results?search_query=mongodb+embedded+vs+references+telugu
MongoDB,Advanced,How does MongoDB implement transactions and what are the limitations?,Transactions,ACID,Multi-document,A,"Multi-document transactions with ACID guarantees; requires replica set; limited to single shard in sharded clusters (v4.2+ cross-shard)",Transactions,https://www.mongodb.com/docs/manual/core/transactions/,https://youtube.com/results?search_query=mongodb+transactions+implementation,https://youtube.com/results?search_query=mongodb+transactions+implementation+hindi,https://youtube.com/results?search_query=mongodb+transactions+implementation+kannada,https://youtube.com/results?search_query=mongodb+transactions+implementation+tamil,https://youtube.com/results?search_query=mongodb+transactions+implementation+telugu
MongoDB,Advanced,What are MongoDB aggregation pipelines and pipeline stages?,Aggregation,Pipeline,$match,$group,A,"Data processing pipelines with stages: $match, $group, $sort, $project, $lookup, $unwind, etc.",Aggregation,https://www.mongodb.com/docs/manual/core/aggregation-pipeline/,https://youtube.com/results?search_query=mongodb+aggregation+pipeline,https://youtube.com/results?search_query=mongodb+aggregation+pipeline+hindi,https://youtube.com/results?search_query=mongodb+aggregation+pipeline+kannada,https://youtube.com/results?search_query=mongodb+aggregation+pipeline+tamil,https://youtube.com/results?search_query=mongodb+aggregation+pipeline+telugu
MongoDB,Advanced,What is the difference between find() and aggregate() operations?,Querying,Aggregation,Performance,A,"find(): simple queries; aggregate(): complex data processing, transformations, computations",Querying,https://www.mongodb.com/docs/manual/aggregation/,https://youtube.com/results?search_query=mongodb+find+vs+aggregate,https://youtube.com/results?search_query=mongodb+find+vs+aggregate+hindi,https://youtube.com/results?search_query=mongodb+find+vs+aggregate+kannada,https://youtube.com/results?search_query=mongodb+find+vs+aggregate+tamil,https://youtube.com/results?search_query=mongodb+find+vs+aggregate+telugu
MongoDB,Advanced,How does MongoDB implement indexing strategies for optimal performance?,Indexing,Performance,Query optimization,A,"Create indexes on frequently queried fields; compound indexes, multikey indexes, text indexes, geospatial indexes",Indexing,https://www.mongodb.com/docs/manual/indexes/,https://youtube.com/results?search_query=mongodb+indexing+strategies,https://youtube.com/results?search_query=mongodb+indexing+strategies+hindi,https://youtube.com/results?search_query=mongodb+indexing+strategies+kannada,https://youtube.com/results?search_query=mongodb+indexing+strategies+tamil,https://youtube.com/results?search_query=mongodb+indexing+strategies+telugu
MongoDB,Advanced,What are MongoDB replica sets and how do they ensure high availability?,Replica sets,High availability,Automatic failover,A,"Replica sets: primary + secondaries; automatic failover; data replication; read scalability",Replication,https://www.mongodb.com/docs/manual/replication/,https://youtube.com/results?search_query=mongodb+replica+sets+high+availability,https://youtube.com/results?search_query=mongodb+replica+sets+high+availability+hindi,https://youtube.com/results?search_query=mongodb+replica+sets+high+availability+kannada,https://youtube.com/results?search_query=mongodb+replica+sets+high+availability+tamil,https://youtube.com/results?search_query=mongodb+replica+sets+high+availability+telugu
MongoDB,Advanced,How does MongoDB implement sharding and data distribution?,Sharding,Horizontal scaling,Data partitioning,A,"Sharding: partitions data across multiple servers; shard key determines distribution; mongos router directs queries",Sharding,https://www.mongodb.com/docs/manual/sharding/,https://youtube.com/results?search_query=mongodb+sharding+implementation,https://youtube.com/results?search_query=mongodb+sharding+implementation+hindi,https://youtube.com/results?search_query=mongodb+sharding+implementation+kannada,https://youtube.com/results?search_query=mongodb+sharding+implementation+tamil,https://youtube.com/results?search_query=mongodb+sharding+implementation+telugu
MongoDB,Advanced,What is the difference between capped collections and regular collections?,Collections,Capped collections,Fixed size,A,"Capped collections: fixed size, FIFO order, high-performance writes; Regular collections: dynamic growth",Collections,https://www.mongodb.com/docs/manual/core/capped-collections/,https://youtube.com/results?search_query=mongodb+capped+vs+regular+collections,https://youtube.com/results?search_query=mongodb+capped+vs+regular+collections+hindi,https://youtube.com/results?search_query=mongodb+capped+vs+regular+collections+kannada,https://youtube.com/results?search_query=mongodb+capped+vs+regular+collections+tamil,https://youtube.com/results?search_query=mongodb+capped+vs+regular+collections+telugu
MongoDB,Advanced,How does MongoDB implement change streams for real-time data changes?,Change streams,Real-time,Event-driven,A,"Change streams: watch collections for changes; return change events; uses oplog",Change Streams,https://www.mongodb.com/docs/manual/changeStreams/,https://youtube.com/results?search_query=mongodb+change+streams,https://youtube.com/results?search_query=mongodb+change+streams+hindi,https://youtube.com/results?search_query=mongodb+change+streams+kannada,https://youtube.com/results?search_query=mongodb+change+streams+tamil,https://youtube.com/results?search_query=mongodb+change+streams+telugu
MongoDB,Advanced,What are MongoDB aggregation pipeline operators and their categories?,Aggregation operators,Expression operators,Accumulators,A,"Operators: $sum, $avg, $push, $addToSet; Categories: arithmetic, array, comparison, date, string",Aggregation,https://www.mongodb.com/docs/manual/reference/operator/aggregation/,https://youtube.com/results?search_query=mongodb+aggregation+operators,https://youtube.com/results?search_query=mongodb+aggregation+operators+hindi,https://youtube.com/results?search_query=mongodb+aggregation+operators+kannada,https://youtube.com/results?search_query=mongodb+aggregation+operators+tamil,https://youtube.com/results?search_query=mongodb+aggregation+operators+telugu
MongoDB,Advanced,How does MongoDB implement text search and full-text indexing?,Text search,Full-text search,Text indexes,A,"Text indexes support text search; $text operator for searching; language support, stemming",Indexing,https://www.mongodb.com/docs/manual/text-search/,https://youtube.com/results?search_query=mongodb+text+search+full+text,https://youtube.com/results?search_query=mongodb+text+search+full+text+hindi,https://youtube.com/results?search_query=mongodb+text+search+full+text+kannada,https://youtube.com/results?search_query=mongodb+text+search+full+text+tamil,https://youtube.com/results?search_query=mongodb+text+search+full+text+telugu
