skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

Node.js,Advanced,How does Node.js implement the dgram module for UDP networking?,UDP,Datagram,Sockets,A,"dgram module: UDP servers and clients; createSocket, send, bind, message events",Networking,https://nodejs.org/api/dgram.html,https://youtube.com/results?search_query=nodejs+dgram+module,https://youtube.com/results?search_query=nodejs+dgram+module+hindi,https://youtube.com/results?search_query=nodejs+dgram+module+kannada,https://youtube.com/results?search_query=nodejs+dgram+module+tamil,https://youtube.com/results?search_query=nodejs+dgram+module+telugu
Node.js,Advanced,What is the difference between cluster and worker_threads in Node.js?,Clustering,Worker threads,Multiprocessing,A,"cluster: multiple processes sharing ports; worker_threads: multiple threads sharing memory in same process",Scaling,https://nodejs.org/api/cluster.html,https://youtube.com/results?search_query=nodejs+cluster+vs+worker+threads,https://youtube.com/results?search_query=nodejs+cluster+vs+worker+threads+hindi,https://youtube.com/results?search_query=nodejs+cluster+vs+worker+threads+kannada,https://youtube.com/results?search_query=nodejs+cluster+vs+worker+threads+tamil,https://youtube.com/results?search_query=nodejs+cluster+vs+worker+threads+telugu
Node.js,Advanced,How does Node.js implement HTTP keep-alive connections?,HTTP,Keep-alive,Connection pooling,A,"HTTP keep-alive: reuse TCP connections; default in Node.js http module; Connection: keep-alive header",HTTP,https://nodejs.org/api/http.html,https://youtube.com/results?search_query=nodejs+http+keep+alive,https://youtube.com/results?search_query=nodejs+http+keep+alive+hindi,https://youtube.com/results?search_query=nodejs+http+keep+alive+kannada,https://youtube.com/results?search_query=nodejs+http+keep+alive+tamil,https://youtube.com/results?search_query=nodejs+http+keep+alive+telugu
Node.js,Advanced,What are Node.js process.exit() codes and their meanings?,Process exit,Exit codes,Termination,A,"0: success, 1: uncaught fatal exception, 2: misuse, 3: internal JavaScript parse error, etc.",Process,https://nodejs.org/api/process.html,https://youtube.com/results?search_query=nodejs+process+exit+codes,https://youtube.com/results?search_query=nodejs+process+exit+codes+hindi,https://youtube.com/results?search_query=nodejs+process+exit+codes+kannada,https://youtube.com/results?search_query=nodejs+process+exit+codes+tamil,https://youtube.com/results?search_query=nodejs+process+exit+codes+telugu
Node.js,Advanced,How does Node.js implement the https module for SSL/TLS servers?,HTTPS,SSL,TLS,A,"https module: http module with TLS/SSL; createServer with options, certificates, SNI support",Security,https://nodejs.org/api/https.html,https://youtube.com/results?search_query=nodejs+https+module,https://youtube.com/results?search_query=nodejs+https+module+hindi,https://youtube.com/results?search_query=nodejs+https+module+kannada,https://youtube.com/results?search_query=nodejs+https+module+tamil,https://youtube.com/results?search_query=nodejs+https+module+telugu
Node.js,Advanced,What is the Node.js --inspect flag and remote debugging?,Debugging,Inspector,Chrome DevTools,A,"--inspect flag: enables debugger on port 9229; --inspect-brk: break on first line",Debugging,https://nodejs.org/api/cli.html,https://youtube.com/results?search_query=nodejs+inspect+debugging,https://youtube.com/results?search_query=nodejs+inspect+debugging+hindi,https://youtube.com/results?search_query=nodejs+inspect+debugging+kannada,https://youtube.com/results?search_query=nodejs+inspect+debugging+tamil,https://youtube.com/results?search_query=nodejs+inspect+debugging+telugu
Node.js,Advanced,How does Node.js handle file watching with fs.watch()?,File system,Watch,FSEvents,A,"fs.watch(): watches file/directory changes; uses OS facilities (inotify, kqueue, FSEvents)",File System,https://nodejs.org/api/fs.html,https://youtube.com/results?search_query=nodejs+fs+watch,https://youtube.com/results?search_query=nodejs+fs+watch+hindi,https://youtube.com/results?search_query=nodejs+fs+watch+kannada,https://youtube.com/results?search_query=nodejs+fs+watch+tamil,https://youtube.com/results?search_query=nodejs+fs+watch+telugu
Node.js,Advanced,What is Node.js process.title and process.argv?,Process,Arguments,Title,A,"process.title: process name; process.argv: command line arguments array",Process,https://nodejs.org/api/process.html,https://youtube.com/results?search_query=nodejs+process+argv+title,https://youtube.com/results?search_query=nodejs+process+argv+title+hindi,https://youtube.com/results?search_query=nodejs+process+argv+title+kannada,https://youtube.com/results?search_query=nodejs+process+argv+title+tamil,https://youtube.com/results?search_query=nodejs+process+argv+title+telugu
Node.js,Advanced,How does Node.js implement the util.inherits() for classical inheritance?,Util,Inheritance,Prototypal,A,"util.inherits(): sets up prototype chain between constructor functions (deprecated, use ES6 classes)",Utilities,https://nodejs.org/api/util.html,https://youtube.com/results?search_query=nodejs+util+inherits,https://youtube.com/results?search_query=nodejs+util+inherits+hindi,https://youtube.com/results?search_query=nodejs+util+inherits+kannada,https://youtube.com/results?search_query=nodejs+util+inherits+tamil,https://youtube.com/results?search_query=nodejs+util+inherits+telugu
Node.js,Advanced,What are Node.js N-API and native addons?,N-API,Native addons,C++ extensions,A,"N-API: stable API for native addons; abstracts V8 changes; node-gyp for building",Native,https://nodejs.org/api/n-api.html,https://youtube.com/results?search_query=nodejs+n-api+native+addons,https://youtube.com/results?search_query=nodejs+n-api+native+addons+hindi,https://youtube.com/results?search_query=nodejs+n-api+native+addons+kannada,https://youtube.com/results?search_query=nodejs+n-api+native+addons+tamil,https://youtube.com/results?search_query=nodejs+n-api+native+addons+telugu

Topic,Difficulty,Question,Keywords,Answer Type,Short Answer,Category,Docs URL,YouTube English,YouTube Hindi,YouTube Kannada,YouTube Tamil,YouTube Telugu
