skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

PostgreSQL,Basic,What is PostgreSQL?,Foundation,Overview,Definition,PostgreSQL is an open-source, object-relational database management system (ORDBMS) known for its reliability and advanced features.,https://www.postgresql.org/docs/current/tutorial-intro.html,https://youtube.com/results?search_query=what+is+postgresql,https://youtube.com/results?search_query=what+is+postgresql+hindi,https://youtube.com/results?search_query=what+is+postgresql+kannada,https://youtube.com/results?search_query=what+is+postgresql+tamil,https://youtube.com/results?search_query=what+is+postgresql+telugu
PostgreSQL,Basic,What does PostgreSQL stand for?,Foundation,Terminology,Meaning,PostgreSQL stands for "Postgres Structured Query Language", originally developed from the POSTGRES project.,https://www.postgresql.org/docs/current/history.html,https://youtube.com/results?search_query=postgresql+full+form,https://youtube.com/results?search_query=postgresql+full+form+hindi,https://youtube.com/results?search_query=postgresql+full+form+kannada,https://youtube.com/results?search_query=postgresql+full+form+tamil,https://youtube.com/results?search_query=postgresql+full+form+telugu
PostgreSQL,Basic,How do you check PostgreSQL version?,Installation,Version,Checking,Use command: SELECT version(); or via command line: psql --version,https://www.postgresql.org/docs/current/app-psql.html,https://youtube.com/results?search_query=check+postgresql+version,https://youtube.com/results?search_query=check+postgresql+version+hindi,https://youtube.com/results?search_query=check+postgresql+version+kannada,https://youtube.com/results?search_query=check+postgresql+version+tamil,https://youtube.com/results?search_query=check+postgresql+version+telugu
PostgreSQL,Basic,Why choose PostgreSQL over other databases?,Foundation,Benefits,Comparison,For its ACID compliance, extensibility, advanced features, and strong community support.,https://www.postgresql.org/about/,https://youtube.com/results?search_query=why+choose+postgresql,https://youtube.com/results?search_query=why+choose+postgresql+hindi,https://youtube.com/results?search_query=why+choose+postgresql+kannada,https://youtube.com/results?search_query=why+choose+postgresql+tamil,https://youtube.com/results?search_query=why+choose+postgresql+telugu
PostgreSQL,Basic,What are the main features of PostgreSQL?,Foundation,Features,Overview,ACID compliance, MVCC, extensibility, JSON support, full-text search, and geospatial data.,https://www.postgresql.org/about/featurematrix/,https://youtube.com/results?search_query=postgresql+features,https://youtube.com/results?search_query=postgresql+features+hindi,https://youtube.com/results?search_query=postgresql+features+kannada,https://youtube.com/results?search_query=postgresql+features+tamil,https://youtube.com/results?search_query=postgresql+features+telugu
PostgreSQL,Basic,How do you install PostgreSQL on Windows?,Installation,Windows,Setup,Download installer from postgresql.org, run setup, and follow installation wizard.,https://www.postgresql.org/docs/current/install-windows.html,https://youtube.com/results?search_query=install+postgresql+windows,https://youtube.com/results?search_query=install+postgresql+windows+hindi,https://youtube.com/results?search_query=install+postgresql+windows+kannada,https://youtube.com/results?search_query=install+postgresql+windows+tamil,https://youtube.com/results?search_query=install+postgresql+windows+telugu
PostgreSQL,Basic,How do you install PostgreSQL on Ubuntu Linux?,Installation,Linux,Setup,Use commands: sudo apt update, sudo apt install postgresql postgresql-contrib,https://www.postgresql.org/docs/current/install-short.html,https://youtube.com/results?search_query=install+postgresql+ubuntu,https://youtube.com/results?search_query=install+postgresql+ubuntu+hindi,https://youtube.com/results?search_query=install+postgresql+ubuntu+kannada,https://youtube.com/results?search_query=install+postgresql+ubuntu+tamil,https://youtube.com/results?search_query=install+postgresql+ubuntu+telugu
PostgreSQL,Basic,What is psql and how do you use it?,Tools,psql,CLI,psql is PostgreSQL's interactive terminal; use: psql -U username -d database,https://www.postgresql.org/docs/current/app-psql.html,https://youtube.com/results?search_query=postgresql+psql+tutorial,https://youtube.com/results?search_query=postgresql+psql+tutorial+hindi,https://youtube.com/results?search_query=postgresql+psql+tutorial+kannada,https://youtube.com/results?search_query=postgresql+psql+tutorial+tamil,https://youtube.com/results?search_query=postgresql+psql+tutorial+telugu
PostgreSQL,Basic,How do you create a database in PostgreSQL?,DDL,Database,Creating,Use command: CREATE DATABASE database_name;,https://www.postgresql.org/docs/current/sql-createdatabase.html,https://youtube.com/results?search_query=create+database+postgresql,https://youtube.com/results?search_query=create+database+postgresql+hindi,https://youtube.com/results?search_query=create+database+postgresql+kannada,https://youtube.com/results?search_query=create+database+postgresql+tamil,https://youtube.com/results?search_query=create+database+postgresql+telugu
PostgreSQL,Basic,How do you connect to a PostgreSQL database?,Connection,Database,Access,Use: psql -h hostname -p port -U username -d database_name,https://www.postgresql.org/docs/current/app-psql.html,https://youtube.com/results?search_query=connect+postgresql+database,https://youtube.com/results?search_query=connect+postgresql+database+hindi,https://youtube.com/results?search_query=connect+postgresql+database+kannada,https://youtube.com/results?search_query=connect+postgresql+database+tamil,https://youtube.com/results?search_query=connect+postgresql+database+telugu
PostgreSQL,Basic,What is the default port for PostgreSQL?,Configuration,Port,Default,The default port is 5432,https://www.postgresql.org/docs/current/runtime-config-connection.html,https://youtube.com/results?search_query=postgresql+default+port,https://youtube.com/results?search_query=postgresql+default+port+hindi,https://youtube.com/results?search_query=postgresql+default+port+kannada,https://youtube.com/results?search_query=postgresql+default+port+tamil,https://youtube.com/results?search_query=postgresql+default+port+telugu
PostgreSQL,Basic,How do you list all databases in PostgreSQL?,Commands,Listing,Databases,Use: \l or SELECT datname FROM pg_database;,https://www.postgresql.org/docs/current/app-psql.html,https://youtube.com/results?search_query=list+databases+postgresql,https://youtube.com/results?search_query=list+databases+postgresql+hindi,https://youtube.com/results?search_query=list+databases+postgresql+kannada,https://youtube.com/results?search_query=list+databases+postgresql+tamil,https://youtube.com/results?search_query=list+databases+postgresql+telugu
