skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

Kotlin,Intermediate,What is the difference between val and const val?,Language Basics,Variables,Immutable,A,val: runtime constant; const val: compile-time constant (top-level or in object).,Variables & Constants,https://kotlinlang.org/docs/properties.html#compile-time-constants,https://youtube.com/results?search_query=kotlin+val+vs+const+val,https://youtube.com/results?search_query=kotlin+val+vs+const+val+hindi,https://youtube.com/results?search_query=kotlin+val+vs+const+val+kannada,https://youtube.com/results?search_query=kotlin+val+vs+const+val+tamil,https://youtube.com/results?search_query=kotlin+val+vs+const+val+telugu
Kotlin,Intermediate,What is the difference between lateinit and lazy?,Initialization,Properties,Deferred,A,lateinit: mutable, non-null deferred init; lazy: immutable, thread-safe computed once.,Initialization,https://kotlinlang.org/docs/delegated-properties.html#lazy-properties,https://youtube.com/results?search_query=kotlin+lateinit+vs+lazy,https://youtube.com/results?search_query=kotlin+lateinit+vs+lazy+hindi,https://youtube.com/results?search_query=kotlin+lateinit+vs+lazy+kannada,https://youtube.com/results?search_query=kotlin+lateinit+vs+lazy+tamil,https://youtube.com/results?search_query=kotlin+lateinit+vs+lazy+telugu
Kotlin,Intermediate,What is the difference between var and mutableList?,Collections,Mutability,Types,A,var: variable reference can change; mutableList: content can change but reference may be val.,Collections,https://kotlinlang.org/docs/collections-overview.html,https://youtube.com/results?search_query=kotlin+var+vs+mutablelist,https://youtube.com/results?search_query=kotlin+var+vs+mutablelist+hindi,https://youtube.com/results?search_query=kotlin+var+vs+mutablelist+kannada,https://youtube.com/results?search_query=kotlin+var+vs+mutablelist+tamil,https://youtube.com/results?search_query=kotlin+var+vs+mutablelist+telugu
Kotlin,Intermediate,What is the difference between List and Array?,Collections,Types,Performance,A,List: interface, immutable by default; Array: fixed-size, mutable, primitive performance.,Collections,https://kotlinlang.org/docs/arrays.html,https://youtube.com/results?search_query=kotlin+list+vs+array,https://youtube.com/results?search_query=kotlin+list+vs+array+hindi,https://youtube.com/results?search_query=kotlin+list+vs+array+kannada,https://youtube.com/results?search_query=kotlin+list+vs+array+tamil,https://youtube.com/results?search_query=kotlin+list+vs+array+telugu
Kotlin,Intermediate,What is the difference between == and ===?,Operators,Equality,Reference,A,==: structural equality (equals()); ===: referential equality (same object).,Operators,https://kotlinlang.org/docs/equality.html,https://youtube.com/results?search_query=kotlin+equality+operators,https://youtube.com/results?search_query=kotlin+equality+operators+hindi,https://youtube.com/results?search_query=kotlin+equality+operators+kannada,https://youtube.com/results?search_query=kotlin+equality+operators+tamil,https://youtube.com/results?search_query=kotlin+equality+operators+telugu
Kotlin,Intermediate,What is the difference between fun and val with lambda?,Functions,Lambdas,Syntax,A,fun: function declaration; val with lambda: function stored in variable.,Functions,https://kotlinlang.org/docs/lambdas.html,https://youtube.com/results?search_query=kotlin+fun+vs+val+lambda,https://youtube.com/results?search_query=kotlin+fun+vs+val+lambda+hindi,https://youtube.com/results?search_query=kotlin+fun+vs+val+lambda+kannada,https://youtube.com/results?search_query=kotlin+fun+vs+val+lambda+tamil,https://youtube.com/results?search_query=kotlin+fun+vs+val+lambda+telugu
Kotlin,Intermediate,What is the difference between inline and noinline?,Functions,Inline,Optimization,A,inline: function body inserted at call site; noinline: prevents inlining of specific lambda parameters.,Functions,https://kotlinlang.org/docs/inline-functions.html,https://youtube.com/results?search_query=kotlin+inline+vs+noinline,https://youtube.com/results?search_query=kotlin+inline+vs+noinline+hindi,https://youtube.com/results?search_query=kotlin+inline+vs+noinline+kannada,https://youtube.com/results?search_query=kotlin+inline+vs+noinline+tamil,https://youtube.com/results?search_query=kotlin+inline+vs+noinline+telugu
Kotlin,Intermediate,What is the difference between crossinline and noinline?,Functions,Inline,Control,A,crossinline: lambda cannot use non-local returns; noinline: prevents inlining entirely.,Functions,https://kotlinlang.org/docs/inline-functions.html,https://youtube.com/results?search_query=kotlin+crossinline+vs+noinline,https://youtube.com/results?search_query=kotlin+crossinline+vs+noinline+hindi,https://youtube.com/results?search_query=kotlin+crossinline+vs+noinline+kannada,https://youtube.com/results?search_query=kotlin+crossinline+vs+noinline+tamil,https://youtube.com/results?search_query=kotlin+crossinline+vs+noinline+telugu
Kotlin,Intermediate,What is the difference between let and also?,Scope Functions,Chaining,Returns,A,let: returns lambda result; also: returns context object.,Scope Functions,https://kotlinlang.org/docs/scope-functions.html,https://youtube.com/results?search_query=kotlin+let+vs+also,https://youtube.com/results?search_query=kotlin+let+vs+also+hindi,https://youtube.com/results?search_query=kotlin+let+vs+also+kannada,https://youtube.com/results?search_query=kotlin+let+vs+also+tamil,https://youtube.com/results?search_query=kotlin+let+vs+also+telugu
Kotlin,Intermediate,What is the difference between apply and run?,Scope Functions,Context,Extension,A,apply: returns context object; run: returns lambda result.,Scope Functions,https://kotlinlang.org/docs/scope-functions.html,https://youtube.com/results?search_query=kotlin+apply+vs+run,https://youtube.com/results?search_query=kotlin+apply+vs+run+hindi,https://youtube.com/results?search_query=kotlin+apply+vs+run+kannada,https://youtube.com/results?search_query=kotlin+apply+vs+run+tamil,https://youtube.com/results?search_query=kotlin+apply+vs+run+telugu
Kotlin,Intermediate,What is the difference between with and run?,Scope Functions,Non-extension,Usage,A,with: non-extension function; run: extension or non-extension.,Scope Functions,https://kotlinlang.org/docs/scope-functions.html,https://youtube.com/results?search_query=kotlin+with+vs+run,https://youtube.com/results?search_query=kotlin+with+vs+run+hindi,https://youtube.com/results?search_query=kotlin+with+vs+run+kannada,https://youtube.com/results?search_query=kotlin+with+vs+run+tamil,https://youtube.com/results?search_query=kotlin+with+vs+run+telugu
Kotlin,Intermediate,What is the difference between takeIf and takeUnless?,Scope Functions,Conditional,Filtering,A,takeIf: returns object if condition true; takeUnless: returns object if condition false.,Scope Functions,https://kotlinlang.org/docs/scope-functions.html#takeif-and-takeunless,https://youtube.com/results?search_query=kotlin+takeif+vs+takeunless,https://youtube.com/results?search_query=kotlin+takeif+vs+takeunless+hindi,https://youtube.com/results?search_query=kotlin+takeif+vs+takeunless+kannada,https://youtube.com/results?search_query=kotlin+takeif+vs+takeunless+tamil,https://youtube.com/results?search_query=kotlin+takeif+vs+takeunless+telugu
Kotlin,Intermediate,What is the difference between class and data class?,Classes,Data,Equality,A,class: regular class; data class: automatically generates equals(), hashCode(), toString(), copy().,Classes,https://kotlinlang.org/docs/data-classes.html,https://youtube.com/results?search_query=kotlin+class+vs+data+class,https://youtube.com/results?search_query=kotlin+class+vs+data+class+hindi,https://youtube.com/results?search_query=kotlin+class+vs+data+class+kannada,https://youtube.com/results?search_query=kotlin+class+vs+data+class+tamil,https://youtube.com/results?search_query=kotlin+class+vs+data+class+telugu
Kotlin,Intermediate,What is the difference between object and companion object?,Objects,Singleton,Companion,A,object: singleton instance; companion object: singleton tied to containing class.,Objects,https://kotlinlang.org/docs/object-declarations.html,https://youtube.com/results?search_query=kotlin+object+vs+companion+object,https://youtube.com/results?search_query=kotlin+object+vs+companion+object+hindi,https://youtube.com/results?search_query=kotlin+object+vs+companion+object+kannada,https://youtube.com/results?search_query=kotlin+object+vs+companion+object+tamil,https://youtube.com/results?search_query=kotlin+object+vs+companion+object+telugu
Kotlin,Intermediate,What is the difference between abstract class and interface?,OOP,Abstraction,Contracts,A,abstract class: can have state, constructors; interface: can have default implementations (no state).,OOP,https://kotlinlang.org/docs/interfaces.html,https://youtube.com/results?search_query=kotlin+abstract+class+vs+interface,https://youtube.com/results?search_query=kotlin+abstract+class+vs+interface+hindi,https://youtube.com/results?search_query=kotlin+abstract+class+vs+interface+kannada,https://youtube.com/results?search_query=kotlin+abstract+class+vs+interface+tamil,https://youtube.com/results?search_query=kotlin+abstract+class+vs+interface+telugu
Kotlin,Intermediate,What is the difference between open class and sealed class?,Inheritance,Restriction,Patterns,A,open class: can be inherited; sealed class: restricted inheritance (subclasses in same file).,Inheritance,https://kotlinlang.org/docs/sealed-classes.html,https://youtube.com/results?search_query=kotlin+open+class+vs+sealed+class,https://youtube.com/results?search_query=kotlin+open+class+vs+sealed+class+hindi,https://youtube.com/results?search_query=kotlin+open+class+vs+sealed+class+kannada,https://youtube.com/results?search_query=kotlin+open+class+vs+sealed+class+tamil,https://youtube.com/results?search_query=kotlin+open+class+vs+sealed+class+telugu
Kotlin,Intermediate,What is the difference between inner class and nested class?,Classes,Inner,Nested,A,inner class: has reference to outer class; nested class: static, no outer reference.,Classes,https://kotlinlang.org/docs/nested-classes.html,https://youtube.com/results?search_query=kotlin+inner+class+vs+nested+class,https://youtube.com/results?search_query=kotlin+inner+class+vs+nested+class+hindi,https://youtube.com/results?search_query=kotlin+inner+class+vs+nested+class+kannada,https://youtube.com/results?search_query=kotlin+inner+class+vs+nested+class+tamil,https://youtube.com/results?search_query=kotlin+inner+class+vs+nested+class+telugu
Kotlin,Intermediate,What is the difference between by lazy and Delegates.observable?,Delegation,Properties,Patterns,A,by lazy: lazy initialization; Delegates.observable: property change observation.,Delegation,https://kotlinlang.org/docs/delegated-properties.html,https://youtube.com/results?search_query=kotlin+lazy+vs+observable,https://youtube.com/results?search_query=kotlin+lazy+vs+observable+hindi,https://youtube.com/results?search_query=kotlin+lazy+vs+observable+kannada,https://youtube.com/results?search_query=kotlin+lazy+vs+observable+tamil,https://youtube.com/results?search_query=kotlin+lazy+vs+observable+telugu
Kotlin,Intermediate,What is the difference between by Delegates.vetoable and observable?,Delegation,Validation,Observation,A,vetoable: can veto changes; observable: only observes changes.,Delegation,https://kotlinlang.org/docs/delegated-properties.html,https://youtube.com/results?search_query=kotlin+vetoable+vs+observable,https://youtube.com/results?search_query=kotlin+vetoable+vs+observable+hindi,https://youtube.com/results?search_query=kotlin+vetoable+vs+observable+kannada,https://youtube.com/results?search_query=kotlin+vetoable+vs+observable+tamil,https://youtube.com/results?search_query=kotlin+vetoable+vs+observable+telugu
Kotlin,Intermediate,What is the difference between ?. and ?:?,Null Safety,Operators,Elvis,A,?.: safe call operator; ?:: Elvis operator (default value).,Null Safety,https://kotlinlang.org/docs/null-safety.html,https://youtube.com/results?search_query=kotlin+safe+call+vs+elvis,https://youtube.com/results?search_query=kotlin+safe+call+vs+elvis+hindi,https://youtube.com/results?search_query=kotlin+safe+call+vs+elvis+kannada,https://youtube.com/results?search_query=kotlin+safe+call+vs+elvis+tamil,https://youtube.com/results?search_query=kotlin+safe+call+vs+elvis+telugu
Kotlin,Intermediate,What is the difference between !! and ?.,Null Safety,Assertion,Safe,A,!!: non-null assertion (throws NPE); ?.: safe call (returns null).,Null Safety,https://kotlinlang.org/docs/null-safety.html,https://youtube.com/results?search_query=kotlin+nonnull+assertion+vs+safecall,https://youtube.com/results?search_query=kotlin+nonnull+assertion+vs+safecall+hindi,https://youtube.com/results?search_query=kotlin+nonnull+assertion+vs+safecall+kannada,https://youtube.com/results?search_query=kotlin+nonnull+assertion+vs+safecall+tamil,https://youtube.com/results?search_query=kotlin+nonnull+assertion+vs+safecall+telugu
