skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,topic,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu

Topic,Difficulty,Question,Keywords,Answer Type,Short Answer,Category,Docs URL,YouTube English,YouTube Hindi,YouTube Kannada,YouTube Tamil,YouTube Telugu
PHP,Advanced,What is the PHP execution model and how does Zend Engine work?,Zend Engine,OPcache,Execution model,A,"Zend Engine compiles PHP to opcodes, executes in VM; OPcache stores precompiled bytecode",Core Architecture,https://www.php.net/manual/en/internals2.ze1.php,https://youtube.com/results?search_query=php+zend+engine,https://youtube.com/results?search_query=php+zend+engine+hindi,https://youtube.com/results?search_query=php+zend+engine+kannada,https://youtube.com/results?search_query=php+zend+engine+tamil,https://youtube.com/results?search_query=php+zend+engine+telugu
PHP,Advanced,Why should you use strict_types declaration in PHP 7+ and what problem does it solve?,Strict types,Type declarations,Type coercion,A,"Prevents automatic type coercion, ensures parameter/return types are exactly matched",Type System,https://www.php.net/manual/en/functions.arguments.php#functions.arguments.type-declaration.strict,https://youtube.com/results?search_query=php+strict_types,https://youtube.com/results?search_query=php+strict_types+hindi,https://youtube.com/results?search_query=php+strict_types+kannada,https://youtube.com/results?search_query=php+strict_types+tamil,https://youtube.com/results?search_query=php+strict_types+telugu
PHP,Advanced,How does PHP implement generator functions with yield and what are their memory benefits?,Generators,Yield,Memory optimization,A,"Generators implement Iterator, yield pauses execution; memory efficient for large datasets",Generators,https://www.php.net/manual/en/language.generators.overview.php,https://youtube.com/results?search_query=php+generators+yield,https://youtube.com/results?search_query=php+generators+yield+hindi,https://youtube.com/results?search_query=php+generators+yield+kannada,https://youtube.com/results?search_query=php+generators+yield+tamil,https://youtube.com/results?search_query=php+generators+yield+telugu
PHP,Advanced,When should you use __invoke() magic method in PHP and what design pattern does it enable?,Magic methods,Invoke,Callable objects,A,"Allows objects to be called as functions; enables functor pattern and callable classes",Object-Oriented,https://www.php.net/manual/en/language.oop5.magic.php#object.invoke,https://youtube.com/results?search_query=php+__invoke+method,https://youtube.com/results?search_query=php+__invoke+method+hindi,https://youtube.com/results?search_query=php+__invoke+method+kannada,https://youtube.com/results?search_query=php+__invoke+method+tamil,https://youtube.com/results?search_query=php+__invoke+method+telugu
PHP,Advanced,What is the difference between == and === in PHP and why does type juggling cause security issues?,Type juggling,Comparison operators,Security,A,"== compares values with type coercion; === compares values AND types; type juggling can bypass security checks",Security,https://www.php.net/manual/en/types.comparisons.php,https://youtube.com/results?search_query=php+==+vs+===,https://youtube.com/results?search_query=php+==+vs+===+hindi,https://youtube.com/results?search_query=php+==+vs+===+kannada,https://youtube.com/results?search_query=php+==+vs+===+tamil,https://youtube.com/results?search_query=php+==+vs+===+telugu
PHP,Advanced,How does PHP implement anonymous classes and when are they preferable over regular classes?,Anonymous classes,One-time use,Closures,A,"Anonymous classes are defined without name, instantiated once; useful for one-time implementations",Object-Oriented,https://www.php.net/manual/en/language.oop5.anonymous.php,https://youtube.com/results?search_query=php+anonymous+classes,https://youtube.com/results?search_query=php+anonymous+classes+hindi,https://youtube.com/results?search_query=php+anonymous+classes+kannada,https://youtube.com/results?search_query=php+anonymous+classes+tamil,https://youtube.com/results?search_query=php+anonymous+classes+telugu
PHP,Advanced,Why does PHP have both traits and interfaces, and how do they solve different inheritance problems?,Traits,Interfaces,Multiple inheritance,A,"Interfaces define contracts; traits provide method implementations; traits solve horizontal code reuse",Object-Oriented,https://www.php.net/manual/en/language.oop5.traits.php,https://youtube.com/results?search_query=php+traits+vs+interfaces,https://youtube.com/results?search_query=php+traits+vs+interfaces+hindi,https://youtube.com/results?search_query=php+traits+vs+interfaces+kannada,https://youtube.com/results?search_query=php+traits+vs+interfaces+tamil,https://youtube.com/results?search_query=php+traits+vs+interfaces+telugu
PHP,Advanced,Where in memory are PHP variables stored and how does the garbage collector work?,Memory management,Garbage collection,ZVAL,A,"Variables stored in zval structs; GC uses reference counting and cycle collection algorithm",Memory Management,https://www.php.net/manual/en/features.gc.php,https://youtube.com/results?search_query=php+garbage+collection,https://youtube.com/results?search_query=php+garbage+collection+hindi,https://youtube.com/results?search_query=php+garbage+collection+kannada,https://youtube.com/results?search_query=php+garbage+collection+tamil,https://youtube.com/results?search_query=php+garbage+collection+telugu
PHP,Advanced,What kind of optimization does OPcache provide and how does it improve PHP performance?,OPcache,Bytecode cache,Performance,A,"Stores precompiled script bytecode, eliminates need for recompilation on each request",Performance,https://www.php.net/manual/en/book.opcache.php,https://youtube.com/results?search_query=php+opcache+optimization,https://youtube.com/results?search_query=php+opcache+optimization+hindi,https://youtube.com/results?search_query=php+opcache+optimization+kannada,https://youtube.com/results?search_query=php+opcache+optimization+tamil,https://youtube.com/results?search_query=php+opcache+optimization+telugu
PHP,Advanced,How does PHP's type system handle covariance and contravariance in method signatures?,Covariance,Contravariance,Type system,A,"Return types are covariant (can be more specific), parameter types are contravariant (can be more general)",Type System,https://www.php.net/manual/en/language.oop5.variance.php,https://youtube.com/results?search_query=php+covariance+contravariance,https://youtube.com/results?search_query=php+covariance+contravariance+hindi,https://youtube.com/results?search_query=php+covariance+contravariance+kannada,https://youtube.com/results?search_query=php+covariance+contravariance+tamil,https://youtube.com/results?search_query=php+covariance+contravariance+telugu
PHP,Advanced,Why should you avoid using extract() function in PHP and what security risks does it introduce?,Extract function,Security risks,Variable variables,A,"Can overwrite existing variables, leads to security vulnerabilities and unpredictable behavior",Security,https://www.php.net/manual/en/function.extract.php,https://youtube.com/results?search_query=php+extract+security,https://youtube.com/results?search_query=php+extract+security+hindi,https://youtube.com/results?search_query=php+extract+security+kannada,https://youtube.com/results?search_query=php+extract+security+tamil,https://youtube.com/results?search_query=php+extract+security+telugu
PHP,Advanced,When would you use the __sleep() and __wakeup() magic methods in serialization?,Serialization,Sleep,Wakeup,A,"__sleep() cleans up before serialization; __wakeup() reinitializes after unserialization",Serialization,https://www.php.net/manual/en/language.oop5.magic.php#object.sleep,https://youtube.com/results?search_query=php+__sleep+__wakeup,https://youtube.com/results?search_query=php+__sleep+__wakeup+hindi,https://youtube.com/results?search_query=php+__sleep+__wakeup+kannada,https://youtube.com/results?search_query=php+__sleep+__wakeup+tamil,https://youtube.com/results?search_query=php+__sleep+__wakeup+telugu
PHP,Advanced,What is the purpose of the #[Attributes] syntax in PHP 8 and how does it differ from annotations?,Attributes,Metadata,PHP 8,A,"Native syntax for adding metadata; compiled-time feature vs docblock annotations which are runtime",PHP 8 Features,https://www.php.net/manual/en/language.attributes.overview.php,https://youtube.com/results?search_query=php+8+attributes,https://youtube.com/results?search_query=php+8+attributes+hindi,https://youtube.com/results?search_query=php+8+attributes+kannada,https://youtube.com/results?search_query=php+8+attributes+tamil,https://youtube.com/results?search_query=php+8+attributes+telugu
PHP,Advanced,How does PHP implement just-in-time compilation in PHP 8 and what performance gains does it offer?,JIT compilation,PHP 8,Performance,A,"Converts opcodes to machine code at runtime; significant performance boost for CPU-bound code",Performance,https://www.php.net/manual/en/opcache.configuration.php#ini.opcache.jit,https://youtube.com/results?search_query=php+8+jit+compilation,https://youtube.com/results?search_query=php+8+jit+compilation+hindi,https://youtube.com/results?search_query=php+8+jit+compilation+kannada,https://youtube.com/results?search_query=php+8+jit+compilation+tamil,https://youtube.com/results?search_query=php+8+jit+compilation+telugu
PHP,Advanced,Why does PHP have both array() and [] syntax, and what are the performance differences?,Arrays,Syntax,Performance,A,"[] is short array syntax (since PHP 5.4); no performance difference, only syntactic",Arrays,https://www.php.net/manual/en/language.types.array.php,https://youtube.com/results?search_query=php+array+vs+bracket+syntax,https://youtube.com/results?search_query=php+array+vs+bracket+syntax+hindi,https://youtube.com/results?search_query=php+array+vs+bracket+syntax+kannada,https://youtube.com/results?search_query=php+array+vs+bracket+syntax+tamil,https://youtube.com/results?search_query=php+array+vs+bracket+syntax+telugu
PHP,Advanced,What kind of design pattern is implemented by the SplObserver and SplSubject interfaces?,Observer pattern,SPL,Design patterns,A,"SplSubject (publisher) and SplObserver (subscriber) implement Observer design pattern",Design Patterns,https://www.php.net/manual/en/class.splobserver.php,https://youtube.com/results?search_query=php+splobserver+splsubject,https://youtube.com/results?search_query=php+splobserver+splsubject+hindi,https://youtube.com/results?search_query=php+splobserver+splsubject+kannada,https://youtube.com/results?search_query=php+splobserver+splsubject+tamil,https://youtube.com/results?search_query=php+splobserver+splsubject+telugu
